,Niveau,Dren,IEP,Region,Departemen,Sou_pref,Commune,Localite,Nat_loc,Nom_Etab,CoordX,CoordY,Statut,Fonctionne,Regime_eta,Milieu,Ordre_ense,Type_conf,Ecole_pt_e,Ecole_elec,Localite_e,Eligi_cart,Coges,TCP1,TFCP1,TCP2,TFCP2,TCE1,TFCE1,TCE2,TFCE2,TCM1,TFCM1,TCM2,TFCM2,Aire_total,Aire_inf_3,Aire__3_5,Aire_sup_5,Aire,Densite,CE2_18_19,CM1_18_19,CM2_18_19,CM1_19_20,CM2_19_20,CM2_20_21,Dens_class,densite_pr,Clas_prj_d,Ponde,geometry
245,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,CAMARADOUGOU,Un campement,EC CAMARADOUGOU,669390,553940,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,5,1,14,6,12,5,12,3,4,0,0,0,47,47,0,0,47,0.598726,14.024666,11.7672,3.503372,14.498567,12.242685,15.978785,1,0.203551,1,20,POINT (3754.0832000002265 555436.5570999999)
246,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,BIGNE,Un village,EPP BIGNE,753194,554695,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,99,47,83,50,84,37,75,29,87,36,71,39,499,499,0,0,499,6.356688,77.545276,67.077053,80.230114,68.914002,64.740995,66.339562,3,0.84509,1,23,POINT (87729.28479999956 555423.7793000005)
247,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,KOUADIOKRO,Un village,EPP KOUADIOKRO,769435,554790,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,51,25,38,14,47,24,40,19,29,19,34,22,239,216,23,0,239,3.044586,45.256851,36.48507,28.910992,41.493863,36.057006,41.219146,3,0.525085,1,23,POINT (103989.58040000033 555369.8967000004)
248,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,SAINT-PAUL,Un campement,EPP SAINT-PAUL,725515,554827,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,101,60,87,43,92,41,64,27,63,27,59,25,466,271,174,21,445,5.66879,86.126331,56.799376,60.380398,77.122969,54.638591,74.559975,3,0.949809,1,23,POINT (60010.069400000386 555810.0545000006)
249,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,PATAPATAKRO,Un campement,EPP PATAPATAKRO,710074,555150,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,64,29,77,36,57,30,35,14,32,10,31,11,296,215,72,9,287,3.656051,54.637905,32.590662,34.399781,49.88183,33.246063,49.325483,3,0.62835,1,23,POINT (44543.43269999977 556275.5340999998)
250,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,NOUVEAU-VILLAGE,Un campement,EPP NOUVEAU-VILLAGE,699397,555161,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,60,37,78,41,36,17,45,15,21,5,52,23,292,250,42,0,292,3.719745,33.618051,37.936648,20.993848,29.970269,34.476123,28.763708,3,0.366417,1,23,POINT (33844.452499999665 556384.7287000008)
251,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GABIADJI,Un campement,EPP GABIODJI 4,770782,555364,Public,Ouverte,Mixte,2,-1,-1,1,2,2,2,2,60,27,69,38,65,33,50,24,75,35,52,24,371,371,0,0,371,4.726115,60.400311,44.829073,71.5408,53.882335,43.78342,52.042782,3,0.662965,1,24,POINT (105343.18070000038 555932.1030000001)
252,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GABIADJI,Un quartier (Ville),EPP GABIODJI 2,770804,555373,Public,Ouverte,Mixte,2,-1,-1,1,2,2,2,2,58,24,57,23,52,32,66,44,48,24,50,22,331,331,0,0,331,4.216561,44.1179,54.337576,42.040463,36.322117,47.591184,31.812471,3,0.405254,1,24,POINT (105365.28490000032 555940.9098000005)
253,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GABIADJI,Un quartier (Ville),EPP GABIODJI 1,770791,555380,Public,Ouverte,Mixte,2,-1,-1,1,2,2,2,2,82,53,85,45,84,47,84,46,84,40,76,38,495,495,0,0,495,6.305732,75.110989,69.934178,75.261555,64.667435,62.268621,59.672804,3,0.760163,1,24,POINT (105352.33640000038 555948.0360000003)
254,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,NONOUA,Un village,EPP NONOUA 1,791480,555501,Public,Ouverte,Mixte,2,-1,-1,2,1,2,2,2,90,38,75,35,75,39,86,42,76,37,40,17,442,434,8,0,442,5.630573,66.962717,73.801525,69.685441,57.83991,68.120068,53.891299,3,0.686513,1,25,POINT (126059.15270000044 555879.1993000004)
255,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,NONOUA,Un village,EPP NONOUA 2,791451,555515,Public,Ouverte,Mixte,2,-1,-1,2,1,2,2,2,46,27,34,22,67,35,42,23,48,18,26,10,263,263,0,0,263,3.350318,63.890839,38.908927,45.812123,58.109888,39.011121,57.187976,3,0.728509,1,25,POINT (126030.26269999985 555893.4744000006)
256,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,KORHOGOBOUGOU 2,Un campement,EPP KORHOGOBOUGOU 2,694233,555685,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,29,13,53,27,36,10,41,17,21,6,21,8,201,196,5,0,201,2.56051,36.56482,39.640157,23.464935,35.053745,41.41545,36.650645,3,0.466887,1,23,POINT (28673.91889999993 556957.3957000002)
257,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,BOUA,Un village,EPP BOUA,715326,555690,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,70,42,61,26,57,28,60,28,64,29,40,40,352,187,156,9,343,4.369427,51.178654,51.063361,57.874753,44.331325,46.668941,41.333218,3,0.526538,1,23,POINT (49810.569699999876 556768.2771000005)
258,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GABIADJI,Un quartier (Ville),EPP GABIODJI 3,772172,555977,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,60,30,41,20,62,26,43,25,49,24,37,16,292,292,0,0,292,3.719745,56.189483,37.733545,45.907623,49.079201,35.829807,46.238878,3,0.58903,1,24,POINT (106740.1557 556532.9262000006)
259,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BIDA,Un village,EPP BIDAKRO 2,749317,555980,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,30,14,26,10,48,20,25,11,0,0,0,0,129,99,30,0,129,1.643312,43.030382,20.582415,0.0,37.072272,18.026964,34.157557,3,0.435128,1,23,POINT (83859.04800000042 556746.0642000008)
260,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BIDA,Un village,EPP BIDAKRO 1,779294,555986,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,26,11,40,18,36,13,36,14,42,16,37,15,217,160,57,0,217,2.764331,33.874292,32.41462,38.866321,30.573664,31.508498,29.937823,3,0.381373,1,23,POINT (113868.62239999976 556476.4783999994)
261,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GABIADJI,Un quartier (Ville),EPP GABIODJI 5,772174,556004,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,48,27,26,12,32,18,37,19,40,13,27,12,210,210,0,0,210,2.675159,29.455644,32.016502,37.37475,26.068848,29.940633,24.944365,3,0.317763,1,23,POINT (106742.40579999983 556559.9335999992)
262,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,BRAHIMAKRO,Un campement,EPP BRAHIMAKRO,738478,557303,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,76,40,74,32,55,33,46,20,30,13,26,15,307,277,13,17,290,3.694268,46.663163,37.871644,26.27529,38.417624,33.169613,33.647806,3,0.428634,1,23,POINT (73016.82689999975 558170.7643999998)
263,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,BRAHIMAKRO,Un village,EPC MARTINO DE BRAHIMAKRO,737750,557465,Privé,Ouverte,Mixte,2,0,0,1,1,1,2,1,40,18,58,24,54,20,48,25,39,17,32,19,271,75,107,89,182,2.318471,54.014448,46.291535,39.360166,51.072687,48.169205,52.496913,3,0.668751,1,20,POINT (72289.21700000018 558339.7245000005)
264,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,-1,GNATO,Un village,EC SAINTE MARTHE,670378,557939,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,61,39,54,28,47,27,42,22,32,16,23,14,259,259,0,0,259,3.299363,47.050537,39.24204,35.180124,44.373729,40.084392,45.390626,3,0.578225,1,20,POINT (4781.553199999966 559437.0236000009)
265,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,-1,GNATO,Un village,EC SAINT JEAN BOSCO,671055,558182,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,25,8,12,6,14,4,0,0,0,0,0,0,51,51,0,0,51,0.649682,17.643314,3.442168,4.552004,19.021653,7.138021,21.8085,1,0.277815,1,20,POINT (5462.58150000032 559674.3992999997)
266,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,MAMOUDOU CARREFOUR,Un village,CEC MAMOUDOU CARREFOUR,703660,558225,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,19,8,20,6,17,8,12,3,14,4,7,1,89,84,5,0,89,1.133758,17.75429,13.543803,16.943863,17.400756,16.230201,18.664126,1,0.23776,1,20,POINT (38144.746000000276 559415.9177000001)
267,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,KORHOGOBOUGOU 1,Un campement,EPP KORHOGOBOUGOU 1,696073,558469,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,73,31,67,30,62,33,51,18,32,8,32,15,317,317,0,0,317,4.038217,54.139556,43.542654,28.677262,45.842527,39.815839,41.671716,3,0.53085,1,23,POINT (30543.707899999805 559730.6115000006)
268,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,GNATO,Un village,EC LAMBERTINI DE GNATO,670950,558532,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,30,12,42,19,39,17,41,18,61,28,27,10,240,240,0,0,240,3.057325,34.88211,34.976575,57.068025,30.133783,32.360612,28.069094,3,0.357568,1,20,POINT (5360.545699999668 560026.2897999994)
269,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,-1,GNATO,Un village,EPP GNATO 1,670727,558550,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,80,43,75,30,67,29,53,26,45,18,35,15,355,275,65,15,340,4.33121,62.353394,46.299624,45.915797,55.562171,44.130779,53.46545,3,0.681088,1,23,POINT (5137.126500000246 560046.4020000007)
270,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,GNATO,Un village,EPP GNATO 2,670685,558551,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,86,46,61,29,54,33,54,21,41,16,34,13,330,330,0,0,330,4.203822,49.914595,47.011883,38.510707,44.303434,44.133249,42.479508,3,0.54114,1,23,POINT (5095.025299999863 560047.7935000006)
271,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,GAGNY,Un village,EPP INIDIA 1,749748,558656,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,83,34,87,36,83,39,87,37,78,19,77,33,495,400,80,15,480,6.11465,75.03129,73.514445,69.356211,65.273615,66.458895,61.030043,3,0.777453,1,23,POINT (84315.29069999978 559421.6447999999)
272,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,GAGNY,Un village,EPP INIDIA 2,749748,558656,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,41,21,30,15,42,18,49,20,35,10,54,24,251,200,51,0,251,3.197452,35.633688,40.341533,30.654505,29.337094,35.332849,25.694688,3,0.327321,1,24,POINT (84315.29069999978 559421.6447999999)
273,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,GNATO,Un village,EPP UNICEF GNATO,671306,558696,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,68,24,81,48,60,29,62,28,53,28,43,17,367,367,0,0,367,4.675159,54.36452,54.486557,51.491911,47.608592,51.912551,45.166903,3,0.575375,1,23,POINT (5718.998100000434 560187.4231000002)
274,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GROBONOUDAN,Un village,EPP GROBONOUDAN 4,788347,559264,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,51,24,68,33,49,24,51,29,32,20,27,14,278,278,0,0,278,3.541401,47.850536,48.761425,34.529838,44.626705,50.50159,45.466521,3,0.579191,1,24,POINT (122958.73629999999 559673.5475999992)
275,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,MENEE CENTRE,Un village,EPP MENEE CENTRE,784682,559438,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,59,24,34,19,47,26,43,19,38,19,32,14,253,208,45,0,253,3.22293,45.00061,38.843922,37.964094,41.087737,38.161314,40.668217,3,0.518066,1,24,POINT (119292.7137000002 559881.5504000001)
276,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BOIGNYKRO,Un village,EPP BOIGNYKRO 2,781116,559975,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,49,26,54,24,39,17,47,21,34,20,30,13,253,253,0,0,253,3.22293,33.088425,38.69494,29.778662,27.241588,33.890692,23.859353,3,0.303941,1,23,POINT (115728.90909999982 560451.9546000008)
277,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BOIGNYKRO,Un village,EPP BOIGNYKRO 1,781096,559976,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,57,30,74,44,57,25,51,30,32,16,32,16,303,301,2,0,303,3.859873,48.360005,41.988127,28.026976,39.814628,36.775006,34.871363,3,0.444221,1,24,POINT (115708.90220000036 560453.1404999997)
278,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GROBONOUDAN 1,Un village,EPP GROBONOUDAN 1,788182,560231,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,118,66,68,33,60,23,53,27,43,16,44,11,386,386,0,0,386,4.917197,59.489336,48.298302,45.204569,55.620137,48.067001,56.278909,3,0.716929,1,24,POINT (122802.56709999964 560642.7400000002)
279,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GROBONOUDAN,Un village,EPP GROBONOUDAN 3,788219,560246,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,52,28,47,11,38,16,45,24,38,12,29,11,249,249,0,0,249,3.171975,40.69595,41.822967,38.874495,40.068518,42.255811,42.558816,3,0.54215,1,24,POINT (122839.73149999976 560657.4078000002)
280,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GROBONOUDAN,Un village,EPP GROBONOUDAN 2,788197,560268,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,65,30,55,29,51,29,54,26,50,26,30,17,305,305,0,0,305,3.88535,49.163017,49.343674,50.685183,45.223416,49.125828,45.24753,3,0.576402,1,24,POINT (122817.91999999993 560679.6267000008)
281,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,MOGOKELEDOUGOU,Un campement,EPP MOGOKELEDOUGOU,726769,560537,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,59,32,63,26,54,29,52,25,47,18,22,8,297,200,80,17,280,3.566879,47.608428,43.033499,41.554792,40.500353,37.969152,36.846416,3,0.469381,1,23,POINT (61318.92750000022 561518.2659000009)
282,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BRAZZAVILLE,Un village,EPP BRAZZAVILLE,770398,560959,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,1,85,31,54,27,60,25,59,24,52,22,41,12,351,312,28,11,340,4.33121,50.905269,48.574499,45.543835,41.910135,42.543635,36.706698,3,0.467601,1,21,POINT (105010.4338999996 561536.1330999993)
283,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,RAPHAELKRO,Un campement,EPP RAPHAELKRO,712344,561533,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,28,11,35,17,31,12,15,4,25,12,15,9,149,138,11,0,149,1.898089,35.141363,17.013031,28.398937,35.757367,20.530697,39.052206,3,0.49748,1,23,POINT (46876.897800000384 562650.0596999992)
284,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,MIANGANBOUGOU,Un campement,EPP GBAME,741827,562237,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,48,17,46,16,43,18,55,21,38,11,25,11,255,100,120,35,220,2.802548,38.147675,46.83584,34.322491,32.767882,42.750898,30.320761,3,0.386252,1,23,POINT (76416.48909999989 563081.0599000007)
285,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,SAPH VILLAGE 4,Un village,EPP SAPH 2B,754725,562701,Public,Ouverte,Mixte,2,-1,-1,1,2,2,2,2,24,17,22,11,28,15,29,14,22,10,15,9,140,59,81,0,140,1.783439,31.827378,29.871636,25.771408,32.628425,33.159732,36.078611,3,0.4596,1,24,POINT (89336.18730000034 563425.6773000006)
286,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,SAPH RGH,Un village,EPP SAPH 2,754649,562709,Public,Ouverte,Mixte,2,-1,-1,2,2,2,2,2,40,20,36,23,42,23,44,27,20,10,31,9,213,52,81,80,133,1.694268,38.324217,37.557503,19.987947,33.619905,34.582775,31.786525,3,0.404924,1,25,POINT (89260.16739999969 563434.3945000004)
287,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,NIAMKEYKRO,Un village,EPP NIAMKEYKRO,776055,563228,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,58,24,59,29,38,21,71,25,32,10,27,13,285,230,55,0,285,3.630573,35.827375,60.230661,29.977834,32.2535,54.828881,31.347291,3,0.399328,1,23,POINT (110693.81369999982 563754.6923999991)
288,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,KARIMKRO,Un campement,EPP KARIMKRO,745240,563561,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,35,12,41,19,37,17,32,12,23,8,20,12,188,167,21,0,188,2.394904,37.157001,31.231149,23.655934,35.247487,32.822313,36.359203,3,0.463175,1,23,POINT (79846.68499999959 564375.1634)
289,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,SAPH RAPIDE GRAH,Un village,EPP SAPH 4,761564,563705,Public,Ouverte,Mixte,2,-1,-1,2,2,2,2,2,66,31,55,20,60,37,39,22,33,10,43,26,296,167,110,19,277,3.528662,52.827075,33.218944,29.813219,44.986899,30.352081,41.098212,3,0.523544,1,25,POINT (96192.64020000026 564367.1679999996)
290,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,SAPH CENTRE USINE,Un village,EPP SAPH-3,761607,563734,Public,Ouverte,Mixte,2,-1,-1,2,2,2,2,2,70,32,69,22,54,22,44,20,57,22,0,0,294,294,0,0,294,3.745223,47.608428,37.446465,50.833451,40.611317,34.168635,37.199571,3,0.47388,1,25,POINT (96235.95909999963 564395.7999000009)
291,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,SAPH RGH CENTRE USINE,Un village,EPP SAPH 1,761687,563734,Public,Ouverte,Mixte,2,-1,-1,2,2,2,2,2,43,24,40,19,44,16,32,17,67,33,25,10,251,200,35,16,235,2.993631,39.380457,29.232471,60.632339,34.205031,28.818431,32.205778,3,0.410265,1,25,POINT (96316.04920000024 564395.0540999994)
292,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,DO-SAKASSOU,Un village,EPP DO-SAKASSOU 1,786918,563830,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,64,27,57,25,41,22,39,17,21,6,23,9,245,245,0,0,245,3.121019,40.935046,39.659129,22.424477,38.928095,43.005393,40.532095,3,0.516332,1,24,POINT (121571.10790000018 564255.9992999993)
293,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,DO-SAKASSOU,Un village,EPP DO-SAKASSOU 2,786918,563830,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,65,38,55,29,53,18,50,22,38,18,39,14,300,200,56,44,256,3.261146,49.194294,43.05247,36.143293,43.727853,40.015797,41.908793,3,0.53387,1,23,POINT (121571.10790000018 564255.9992999993)
294,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,2 CARREFOURS,Un campement,EC 2 CAREFOURS,719660,563977,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,9,4,16,5,20,10,11,0,6,1,7,4,69,69,0,0,69,0.878981,27.730537,17.162013,14.489122,31.409524,24.547596,37.548452,1,0.478324,1,23,POINT (54229.42420000024 565030.4893999994)
295,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,NABOVILLE,Un village,EPP NABOVILLE,764048,564132,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,80,36,70,35,52,21,36,13,31,14,28,11,297,132,165,0,297,3.783439,52.830087,35.412637,34.954567,50.35231,37.954109,52.037932,3,0.662904,1,24,POINT (98683.37310000043 564771.4784999993)
296,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,-1,MAHINO,Un village,EC EXCELLENCE,675891,564440,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,36,21,40,19,49,27,45,24,0,0,0,0,170,170,0,0,170,2.165605,42.5976,37.603535,0.780343,35.863441,33.605831,32.31151,3,0.411612,1,20,POINT (10369.30159999989 565903.5669999998)
297,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,MAHINO,Un village,EPP MAHINO 1,675421,564503,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,58,31,55,27,51,23,54,31,43,19,51,23,312,312,0,0,312,3.974522,49.163017,47.900184,42.343309,45.063135,46.093178,44.71273,3,0.569589,1,23,POINT (9898.694299999624 565971.1249000002)
298,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,MAHINO,Un village,EPP MAHINO 2,675438,564533,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,51,32,58,34,56,30,58,28,50,24,40,16,313,313,0,0,313,3.987261,51.355196,49.860919,46.393294,45.257325,46.172918,43.017551,3,0.547994,1,20,POINT (9916.018400000408 566001.0423000008)
299,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,MENEGBE,Un village,EPP MENEGBE,770102,564615,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,69,35,80,41,73,30,61,35,78,37,69,32,430,370,60,0,430,5.477707,66.034597,54.107411,72.477585,57.722929,51.917713,54.588834,3,0.695399,1,24,POINT (104748.15840000007 565198.4888000004)
300,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,VILLAGE,Un campement,EC IBOMOHE,675673,565154,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,25,18,25,16,21,8,22,7,10,9,20,5,123,123,0,0,123,1.566879,17.816844,18.112525,8.75843,14.668547,15.863728,12.847344,3,0.16366,1,20,POINT (10157.431200000457 566621.4242000002)
301,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,JOSEPH CARREFOUR,Un campement,EPP JOSEPH CARREFOUR,735611,566134,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,55,15,31,11,28,14,31,9,15,6,13,5,173,101,42,30,143,1.821656,26.702561,27.409835,14.438217,24.296317,26.112326,23.925604,3,0.304785,1,23,POINT (70227.51420000009 567041.9510999992)
302,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,YOUKOUAGUI,Un campement,EPP YOUKOUADJI,729173,566218,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,27,11,33,10,22,12,30,5,34,13,29,10,175,175,0,0,175,2.229299,20.20271,25.587199,31.859577,17.828461,23.592285,16.995213,3,0.2165,1,23,POINT (63779.944400000386 567186.4074000008)
303,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,YAOKRO,Un campement,EPP YAOKRO,777701,566460,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,50,23,31,18,32,10,21,10,20,7,19,8,173,116,57,0,173,2.203822,27.533838,17.622342,17.51686,22.979754,15.776133,20.49039,3,0.261024,1,23,POINT (112371.4299999997 566974.1536999997)
304,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DAGADJI,Un village,EPP DAGADJI 1,743628,566521,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,80,40,77,36,83,39,61,29,45,26,37,21,383,344,39,0,383,4.878981,73.109484,52.441846,41.884022,62.357132,48.5304,57.175528,3,0.728351,1,23,POINT (78260.08100000024 567354.4065000005)
305,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DAGADJI,Un village,EPP DAGADJI 2,743628,566521,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,83,35,60,29,69,40,79,33,38,17,38,17,367,205,162,0,367,4.675159,59.950384,66.150808,34.84272,50.485827,59.279797,45.550283,3,0.580258,1,23,POINT (78260.08100000024 567354.4065000005)
306,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DAGADJI,Un village,EPP DAGADJI 3,743544,566542,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,73,38,73,35,60,35,55,31,40,18,37,13,338,105,233,0,338,4.305732,54.49264,49.167632,38.155093,47.854808,47.455923,45.553184,3,0.580295,1,23,POINT (78176.15820000041 567376.2237)
